semana,categoria,rank_semanal,titulo,horas_semanais_visualizadas,semanas_acumuladas_top_10,lançamento_escalonado,genero,ano,mes
2022-01-23,Films (English),7,After We Fell,8980000,1,False,"Drama, Romance",2022,janeiro
2022-01-23,Films (English),8,Red Notice,7310000,11,False,"Action, Comedy, Thriller",2022,janeiro
2022-01-23,Films (English),9,Back to the Outback,6320000,7,False,"Animation, Adventure, Comedy",2022,janeiro
2022-01-23,Films (English),10,Mother/Android,5330000,3,False,"Drama, Sci-Fi, Thriller",2022,janeiro
2022-01-23,Films (Non-English),1,How I Fell in Love with a Gangster,8690000,3,False,"Crime, Drama",2022,janeiro
2022-01-23,Films (Non-English),2,Photocopier,6920000,2,False,"Crime, Drama, Mystery",2022,janeiro
2022-01-23,Films (Non-English),3,Shyam Singha Roy,3590000,1,False,"Drama, Romance",2022,janeiro
2022-01-23,Films (Non-English),4,My Father's Violin,3170000,1,False,Drama,2022,janeiro
2022-01-23,Films (Non-English),5,أصحاب ...ولا أعزّ,2670000,1,False,Drama,2022,janeiro
2022-01-23,Films (Non-English),6,Rogue City,2450000,1,False,"Action, Crime, Drama",2022,janeiro
2022-01-23,Films (Non-English),7,Amandla,2380000,1,False,"Crime, Drama",2022,janeiro
2022-01-23,Films (Non-English),8,Lost Bullet,2050000,1,False,"Action, Crime, Thriller",2022,janeiro
2022-01-23,Films (Non-English),9,Blood Red Sky,1870000,10,False,"Action, Drama, Horror",2022,janeiro
2022-01-23,Films (Non-English),10,Vicky and Her Mystery,1780000,5,False,"Adventure, Drama, Family",2022,janeiro
2022-01-23,TV (English),1,Ozark,77010000,1,False,"Crime, Drama, Thriller",2022,janeiro
2022-01-23,TV (English),2,Archive 81,70980000,2,False,"Drama, Horror, Mystery",2022,janeiro
2022-01-23,TV (English),3,Too Hot to Handle,41100000,1,False,"Game-Show, Reality-TV, Romance",2022,janeiro
2022-01-23,TV (English),4,Stay Close,26980000,4,False,"Crime, Drama, Mystery",2022,janeiro
2022-01-23,TV (English),5,Ozark,24480000,1,False,"Crime, Drama, Thriller",2022,janeiro
2022-01-23,TV (English),6,Cobra Kai,23840000,4,False,"Action, Comedy, Drama",2022,janeiro
2022-01-23,TV (English),7,The Witcher,22640000,6,False,"Action, Adventure, Drama",2022,janeiro
2022-01-23,TV (English),8,Manifest,20760000,9,False,"Drama, Mystery, Sci-Fi",2022,janeiro
2022-01-23,TV (English),9,Cheer,20700000,2,False,"Documentary, Sport",2022,janeiro
2022-01-23,TV (English),10,Emily in Paris,18240000,5,False,"Comedy, Drama, Romance",2022,janeiro
2022-01-23,TV (Non-English),1,Café con aroma de mujer,96360000,4,False,"Drama, Romance",2022,janeiro
2022-01-23,TV (Non-English),2,El marginal,21730000,1,False,"Crime, Drama, Mystery",2022,janeiro
2022-01-23,TV (Non-English),3,The Queen of Flow,21200000,10,False,"Drama, Music",2022,janeiro
2022-01-23,TV (Non-English),4,Our Beloved Summer,19740000,5,False,"Drama, Romance",2022,janeiro
2022-01-23,TV (Non-English),5,"Yo soy Betty, la fea",11640000,9,False,"Comedy, Drama, Romance",2022,janeiro
2022-01-23,TV (Non-English),6,Yeh Kaali Kaali Ankhein,11260000,1,False,"Comedy, Crime, Mystery",2022,janeiro
2022-01-23,TV (Non-English),7,Carinha de Anjo,10690000,14,False,"Family, Musical",2022,janeiro
2022-01-23,TV (Non-English),8,Squid Game,10200000,19,False,"Action, Drama, Mystery",2022,janeiro
2022-01-23,TV (Non-English),9,Money Heist,10000000,14,False,"Action, Crime, Drama",2022,janeiro
2022-01-23,TV (Non-English),10,The Queen of Flow,9950000,8,False,"Drama, Music",2022,janeiro
2022-01-16,Films (English),1,Brazen,45340000,1,False,"Crime, Drama, Mystery",2022,janeiro
2022-01-16,Films (English),2,Don't Look Up,28390000,4,False,"Comedy, Drama, Sci-Fi",2022,janeiro
2022-01-16,Films (English),3,Mother/Android,23170000,2,False,"Drama, Sci-Fi, Thriller",2022,janeiro
2022-01-16,Films (English),4,The Secret Life of Pets 2,9390000,1,False,"Animation, Adventure, Comedy",2022,janeiro
2022-01-16,Films (English),5,Just Go With It,8790000,3,False,"Comedy, Romance",2022,janeiro
2022-01-16,Films (English),6,Red Notice,8710000,10,False,"Action, Comedy, Thriller",2022,janeiro
2022-01-16,Films (English),7,Back to the Outback,8710000,6,False,"Animation, Adventure, Comedy",2022,janeiro
2022-01-16,Films (English),8,Tides,8470000,1,False,Drama,2022,janeiro
2022-01-16,Films (English),9,Riverdance: The Animated Adventure,7860000,1,False,"Animation, Adventure, Comedy",2022,janeiro
2022-01-16,Films (English),10,The Clovehitch Killer,7000000,1,False,"Crime, Drama, Mystery",2022,janeiro
2022-01-16,Films (Non-English),1,How I Fell in Love with a Gangster,11510000,2,False,"Crime, Drama",2022,janeiro
2022-01-16,Films (Non-English),2,Four to Dinner,4750000,2,False,"Comedy, Romance",2022,janeiro
2022-01-16,Films (Non-English),3,The Wasteland,4640000,2,False,"Drama, Horror, Mystery",2022,janeiro
2022-01-16,Films (Non-English),4,Chandigarh Kare Aashiqui,4610000,2,False,"Comedy, Crime, Drama",2022,janeiro
2022-01-16,Films (Non-English),5,Photocopier,4440000,1,False,"Crime, Drama, Mystery",2022,janeiro
2022-01-16,Films (Non-English),6,Major Grom: Plague Doctor,3120000,6,False,"Action, Crime",2022,janeiro
2022-01-16,Films (Non-English),7,Minnal Murali,2510000,4,False,"Action, Comedy, Drama",2022,janeiro
2022-01-16,Films (Non-English),8,Vicky and Her Mystery,2070000,4,False,"Adventure, Drama, Family",2022,janeiro
2022-01-16,Films (Non-English),9,Lulli,2000000,3,False,"Comedy, Romance",2022,janeiro
2022-01-16,Films (Non-English),10,Sin Nombre,1830000,2,False,"Adventure, Crime, Drama",2022,janeiro
2022-01-16,TV (English),1,Stay Close,53720000,3,False,"Crime, Drama, Mystery",2022,janeiro
2022-01-16,TV (English),2,Cobra Kai,41240000,3,False,"Action, Comedy, Drama",2022,janeiro
2022-01-16,TV (English),3,The Witcher,34350000,5,False,"Action, Adventure, Drama",2022,janeiro
2022-01-16,TV (English),4,Emily in Paris,30020000,4,False,"Comedy, Drama, Romance",2022,janeiro
2022-01-16,TV (English),5,Cheer,29080000,1,False,"Documentary, Sport",2022,janeiro
2022-01-16,TV (English),6,Manifest,28120000,8,False,"Drama, Mystery, Sci-Fi",2022,janeiro
2022-01-16,TV (English),7,Archive 81,22220000,1,False,"Drama, Horror, Mystery",2022,janeiro
2022-01-16,TV (English),8,The Witcher,18580000,6,False,"Action, Adventure, Drama",2022,janeiro
2022-01-16,TV (English),9,Manifest,14810000,3,False,"Drama, Mystery, Sci-Fi",2022,janeiro
2022-01-16,TV (English),10,Cobra Kai,13950000,2,False,"Action, Comedy, Drama",2022,janeiro
2022-01-16,TV (Non-English),1,Café con aroma de mujer,98850000,3,False,"Drama, Romance",2022,janeiro
2022-01-16,TV (Non-English),2,The Queen of Flow,24210000,9,False,"Drama, Music",2022,janeiro
2022-01-16,TV (Non-English),3,Rebelde,23880000,2,False,"Comedy, Drama, Music",2022,janeiro
2022-01-16,TV (Non-English),4,Single’s Inferno,19250000,3,False,Reality-TV,2022,janeiro
2022-01-16,TV (Non-English),5,Our Beloved Summer,18710000,4,False,"Drama, Romance",2022,janeiro
2022-01-16,TV (Non-English),6,Undercover,16830000,1,False,"Action, Crime, Drama",2022,janeiro
2022-01-16,TV (Non-English),7,Money Heist,13000000,13,False,"Action, Crime, Drama",2022,janeiro
2022-01-16,TV (Non-English),8,Undercover,12070000,1,False,"Action, Crime, Drama",2022,janeiro
2022-01-16,TV (Non-English),9,Carinha de Anjo,11860000,13,False,"Family, Musical",2022,janeiro
2022-01-16,TV (Non-English),10,Squid Game,11780000,18,False,"Action, Drama, Mystery",2022,janeiro
2022-01-09,Films (English),1,Don't Look Up,58200000,3,False,"Comedy, Drama, Sci-Fi",2022,janeiro
2022-01-09,Films (English),2,Mother/Android,29730000,1,False,"Drama, Sci-Fi, Thriller",2022,janeiro
2022-01-09,Films (English),3,The Lost Daughter,20370000,2,False,Drama,2022,janeiro
2022-01-09,Films (English),4,Back to the Outback,12430000,5,False,"Animation, Adventure, Comedy",2022,janeiro
2022-01-09,Films (English),5,The Unforgivable,11340000,5,False,"Crime, Drama, Mystery",2022,janeiro
2022-01-09,Films (English),6,Red Notice,11090000,9,False,"Action, Comedy, Thriller",2022,janeiro
2022-01-09,Films (English),7,Just Go With It,10530000,2,False,"Comedy, Romance",2022,janeiro
2022-01-09,Films (English),8,Journey 2: The Mysterious Island,10520000,2,False,"Action, Adventure, Comedy",2022,janeiro
2022-01-09,Films (English),9,Seal Team,10310000,1,False,"Action, Drama, War",2022,janeiro
2022-01-09,Films (English),10,The Longest Yard,9960000,1,False,"Comedy, Crime, Sport",2022,janeiro
2022-01-09,Films (Non-English),1,The Wasteland,11930000,1,False,"Drama, Horror, Mystery",2022,janeiro
2022-01-09,Films (Non-English),2,Four to Dinner,7440000,1,False,"Comedy, Romance",2022,janeiro
2022-01-09,Films (Non-English),3,How I Fell in Love with a Gangster,6150000,1,False,"Crime, Drama",2022,janeiro
2022-01-09,Films (Non-English),4,Chandigarh Kare Aashiqui,5300000,1,False,"Comedy, Crime, Drama",2022,janeiro
2022-01-09,Films (Non-English),5,Minnal Murali,5080000,3,False,"Action, Comedy, Drama",2022,janeiro
2022-01-09,Films (Non-English),6,Lulli,4020000,2,False,"Comedy, Romance",2022,janeiro
2022-01-09,Films (Non-English),7,Vicky and Her Mystery,3830000,3,False,"Adventure, Drama, Family",2022,janeiro
2022-01-09,Films (Non-English),8,Major Grom: Plague Doctor,2830000,5,False,"Action, Crime",2022,janeiro
2022-01-09,Films (Non-English),9,STAND BY ME Doraemon 2,2410000,3,False,"Animation, Comedy, Drama",2022,janeiro
2022-01-09,Films (Non-English),10,Sin Nombre,2300000,1,False,"Adventure, Crime, Drama",2022,janeiro
2022-01-09,TV (English),1,Cobra Kai,107810000,2,False,"Action, Comedy, Drama",2022,janeiro
2022-01-09,TV (English),2,Stay Close,91180000,2,False,"Crime, Drama, Mystery",2022,janeiro
2022-01-09,TV (English),3,The Witcher,57340000,4,False,"Action, Adventure, Drama",2022,janeiro
2022-01-09,TV (English),4,Emily in Paris,50540000,3,False,"Comedy, Drama, Romance",2022,janeiro
2022-01-09,TV (English),5,Manifest,30160000,7,False,"Drama, Mystery, Sci-Fi",2022,janeiro
2022-01-09,TV (English),6,The Witcher,28510000,5,False,"Action, Adventure, Drama",2022,janeiro
2022-01-09,TV (English),7,Cobra Kai,23850000,2,False,"Action, Comedy, Drama",2022,janeiro
2022-01-09,TV (English),8,Queer Eye,23060000,2,False,Reality-TV,2022,janeiro
2022-01-09,TV (English),9,Cobra Kai,20100000,1,False,"Action, Comedy, Drama",2022,janeiro
2022-01-09,TV (English),10,Cobra Kai,19340000,1,False,"Action, Comedy, Drama",2022,janeiro
2022-01-09,TV (Non-English),1,Café con aroma de mujer,82980000,2,False,"Drama, Romance",2022,janeiro
2022-01-09,TV (Non-English),2,Rebelde,33180000,1,False,"Comedy, Drama, Music",2022,janeiro
2022-01-09,TV (Non-English),3,The Queen of Flow,28480000,8,False,"Drama, Music",2022,janeiro
2022-01-09,TV (Non-English),4,Single’s Inferno,25800000,2,False,Reality-TV,2022,janeiro
2022-01-09,TV (Non-English),5,The Silent Sea,19710000,3,False,"Adventure, Drama, Mystery",2022,janeiro
2022-01-09,TV (Non-English),6,Money Heist,18770000,12,False,"Action, Crime, Drama",2022,janeiro
2022-01-09,TV (Non-English),7,Our Beloved Summer,15950000,3,False,"Drama, Romance",2022,janeiro
2022-01-09,TV (Non-English),8,Squid Game,14980000,17,False,"Action, Drama, Mystery",2022,janeiro
2022-01-09,TV (Non-English),9,Kitz,14650000,1,False,"Drama, Mystery, Thriller",2022,janeiro
2022-01-09,TV (Non-English),10,Daughter From Another Mother,13340000,3,False,"Comedy, Drama",2022,janeiro
2022-01-02,Films (English),1,Don't Look Up,152290000,2,False,"Comedy, Drama, Sci-Fi",2022,janeiro
2022-01-02,Films (English),2,The Unforgivable,21310000,4,False,"Crime, Drama, Mystery",2022,janeiro
2022-01-02,Films (English),3,The Lost Daughter,18260000,1,False,Drama,2022,janeiro
2022-01-02,Films (English),4,Back to the Outback,17720000,4,False,"Animation, Adventure, Comedy",2022,janeiro
2022-01-02,Films (English),5,Red Notice,14540000,8,False,"Action, Comedy, Thriller",2022,janeiro
2022-01-02,Films (English),6,Spider-Man: Homecoming,14180000,3,False,"Action, Adventure, Sci-Fi",2022,janeiro
2022-01-02,Films (English),7,Fast & Furious Presents: Hobbs & Shaw,12870000,2,False,"Action, Crime, Thriller",2022,janeiro
2022-01-02,Films (English),8,Death to 2021,10380000,1,False,Comedy,2022,janeiro
2022-01-02,Films (English),9,Journey 2: The Mysterious Island,5440000,1,False,"Action, Adventure, Comedy",2022,janeiro
2022-01-02,Films (English),10,Spider-Man,5430000,1,False,"Action, Adventure, Sci-Fi",2022,janeiro
2022-01-02,Films (Non-English),1,Lulli,15210000,1,False,"Comedy, Romance",2022,janeiro
2022-01-02,Films (Non-English),2,Vicky and Her Mystery,15160000,2,False,"Adventure, Drama, Family",2022,janeiro
2022-01-02,Films (Non-English),3,Minnal Murali,11440000,2,False,"Action, Comedy, Drama",2022,janeiro
2022-01-02,Films (Non-English),4,STAND BY ME Doraemon 2,6730000,2,False,"Animation, Comedy, Drama",2022,janeiro
2022-01-02,Films (Non-English),5,1000 Miles from Christmas,6650000,2,False,"Comedy, Romance",2022,janeiro
2022-01-02,Films (Non-English),6,Intervenção,3650000,1,False,"Short, Drama",2022,janeiro
2022-01-02,Films (Non-English),7,The Whole Truth,2780000,5,False,"Crime, Drama, Mystery",2022,janeiro
2022-01-02,Films (Non-English),8,Anonymously Yours,2060000,4,False,"Drama, Romance",2022,janeiro
2022-01-02,Films (Non-English),9,The Hand of God,2000000,3,False,Drama,2022,janeiro
2022-01-02,Films (Non-English),10,Sooryavanshi,1970000,5,False,"Action, Crime, Thriller",2022,janeiro
2022-01-02,TV (English),1,Cobra Kai,120060000,1,False,"Action, Comedy, Drama",2022,janeiro
2022-01-02,TV (English),2,The Witcher,94270000,3,False,"Action, Adventure, Drama",2022,janeiro
2022-01-02,TV (English),3,Emily in Paris,91980000,2,False,"Comedy, Drama, Romance",2022,janeiro
2022-01-02,TV (English),4,The Witcher,42890000,4,False,"Action, Adventure, Drama",2022,janeiro
2022-01-02,TV (English),5,Stay Close,31290000,1,False,"Crime, Drama, Mystery",2022,janeiro
2022-01-02,TV (English),6,Emily in Paris,25170000,2,False,"Comedy, Drama, Romance",2022,janeiro
2022-01-02,TV (English),7,Queer Eye,14420000,1,False,Reality-TV,2022,janeiro
2022-01-02,TV (English),8,Cobra Kai,13450000,1,False,"Action, Comedy, Drama",2022,janeiro
2022-01-02,TV (English),9,Crime Scene: The Times Square Killer,13070000,1,False,"Documentary, Crime, History",2022,janeiro
2022-01-02,TV (English),10,WWII in Color: Road to Victory,12680000,2,False,"Documentary, History, War",2022,janeiro
2022-01-02,TV (Non-English),1,The Silent Sea,47830000,2,False,"Adventure, Drama, Mystery",2022,janeiro
2022-01-02,TV (Non-English),2,The Queen of Flow,29530000,7,False,"Drama, Music",2022,janeiro
2022-01-02,TV (Non-English),3,Money Heist,26310000,11,False,"Action, Crime, Drama",2022,janeiro
2022-01-02,TV (Non-English),4,Daughter From Another Mother,24000000,2,False,"Comedy, Drama",2022,janeiro
2022-01-02,TV (Non-English),5,Café con aroma de mujer,23230000,1,False,"Drama, Romance",2022,janeiro
2022-01-02,TV (Non-English),6,Squid Game,18110000,16,False,"Action, Drama, Mystery",2022,janeiro
2022-01-02,TV (Non-English),7,The Girl from Oslo,17460000,2,False,"Drama, Thriller",2022,janeiro
2022-01-02,TV (Non-English),8,Single’s Inferno,17150000,1,False,Reality-TV,2022,janeiro
2022-01-02,TV (Non-English),9,Our Beloved Summer,13840000,2,False,"Drama, Romance",2022,janeiro
2022-01-02,TV (Non-English),10,The Queen of Flow,11280000,7,False,"Drama, Music",2022,janeiro
2021-12-26,Films (English),1,Don't Look Up,111030000,1,False,"Comedy, Drama, Sci-Fi",2021,dezembro
2021-12-26,Films (English),2,The Unforgivable,26600000,3,False,"Crime, Drama, Mystery",2021,dezembro
2021-12-26,Films (English),3,Fast & Furious Presents: Hobbs & Shaw,26590000,1,False,"Action, Crime, Thriller",2021,dezembro
2021-12-26,Films (English),4,Back to the Outback,24750000,3,False,"Animation, Adventure, Comedy",2021,dezembro
2021-12-26,Films (English),5,Spider-Man: Homecoming,20000000,2,False,"Action, Adventure, Sci-Fi",2021,dezembro
2021-12-26,Films (English),6,The Christmas Chronicles,12910000,4,False,"Adventure, Comedy, Family",2021,dezembro
2021-12-26,Films (English),7,Red Notice,12140000,7,False,"Action, Comedy, Thriller",2021,dezembro
2021-12-26,Films (English),8,A California Christmas: City Lights,11630000,2,False,"Comedy, Drama, Romance",2021,dezembro
2021-12-26,Films (English),9,The Christmas Chronicles: Part Two,10990000,3,False,"Adventure, Comedy, Family",2021,dezembro
2021-12-26,Films (English),10,A Boy Called Christmas,9120000,5,False,"Adventure, Drama, Family",2021,dezembro
2021-12-26,Films (Non-English),1,Vicky and Her Mystery,8150000,1,False,"Adventure, Drama, Family",2021,dezembro
2021-12-26,Films (Non-English),2,Grumpy Christmas,8140000,1,False,Comedy,2021,dezembro
2021-12-26,Films (Non-English),3,1000 Miles from Christmas,6940000,1,False,"Comedy, Romance",2021,dezembro
2021-12-26,Films (Non-English),4,Minnal Murali,5990000,1,False,"Action, Comedy, Drama",2021,dezembro
2021-12-26,Films (Non-English),5,STAND BY ME Doraemon 2,2990000,1,False,"Animation, Comedy, Drama",2021,dezembro
2021-12-26,Films (Non-English),6,The Whole Truth,2970000,4,False,"Crime, Drama, Mystery",2021,dezembro
2021-12-26,Films (Non-English),7,The Hand of God,2940000,2,False,Drama,2021,dezembro
2021-12-26,Films (Non-English),8,Anonymously Yours,2800000,3,False,"Drama, Romance",2021,dezembro
2021-12-26,Films (Non-English),9,David and the Elves,2450000,3,False,"Comedy, Family, Fantasy",2021,dezembro
2021-12-26,Films (Non-English),10,Sooryavanshi,2390000,4,False,"Action, Crime, Thriller",2021,dezembro
2021-12-26,TV (English),1,The Witcher,168460000,2,False,"Action, Adventure, Drama",2021,dezembro
2021-12-26,TV (English),2,Emily in Paris,107640000,1,False,"Comedy, Drama, Romance",2021,dezembro
2021-12-26,TV (English),3,The Witcher,60670000,3,False,"Action, Adventure, Drama",2021,dezembro
2021-12-26,TV (English),4,Emily in Paris,18040000,1,False,"Comedy, Drama, Romance",2021,dezembro
2021-12-26,TV (English),5,Titans,12560000,3,False,"Action, Adventure, Crime",2021,dezembro
2021-12-26,TV (English),6,Lost in Space,11650000,4,False,"Adventure, Drama, Family",2021,dezembro
2021-12-26,TV (English),7,WWII in Color: Road to Victory,9510000,1,False,"Documentary, History, War",2021,dezembro
2021-12-26,TV (English),8,PAW Patrol,9360000,2,False,"Animation, Adventure, Comedy",2021,dezembro
2021-12-26,TV (English),9,CoComelon,9260000,5,False,"Animation, Family",2021,dezembro
2021-12-26,TV (English),10,Maid,8750000,13,False,Drama,2021,dezembro
2021-12-26,TV (Non-English),1,Money Heist,33470000,10,False,"Action, Crime, Drama",2021,dezembro
2021-12-26,TV (Non-English),2,The Queen of Flow,30560000,6,False,"Drama, Music",2021,dezembro
2021-12-26,TV (Non-English),3,The Silent Sea,22230000,1,False,"Adventure, Drama, Mystery",2021,dezembro
2021-12-26,TV (Non-English),4,The Girl from Oslo,19780000,1,False,"Drama, Thriller",2021,dezembro
2021-12-26,TV (Non-English),5,Squid Game,15100000,15,False,"Action, Drama, Mystery",2021,dezembro
